selfid,otherid,Order,Audio,met,willng,timemtch,s_fndly,s_flirt,s_awk,s_assert,o_fndly,o_flirt,o_awk,o_assert,o_attrct,o_sincre,o_intell,o_funny,o_ambits,o_crteos,enjoy,shared,clicked
224,218,7,1,1,0,.,8,6,4,6,7,5,4,6,7,8,6,5,6,8,8,7,6
224,219,6,1,2,0,.,8,6,5,6,8,5,7,7,7,6,8,6,6,6,8,6,6
224,220,5,1,1,0,.,8,6,4,5,7,3,4,4,7,7,6,4,4,6,5,4,4
226,200,5,1,1,0,1,7,4,8,8,8,7,6,7,2,6,10,9,7,9,7,4,3
226,201,4,1,1,1,2,8,7,2,6,8,8,6,4,5,6,7,7,6,7,7,7,6
226,203,2,1,1,0,2,6,3,5,7,7,4,7,4,4,5,6,4,5,5,4,5,3
226,204,3,1,1,0,1,5,2,5,6,6,7,4,5,5,7,8,8,6,6,6,3,4
226,205,1,1,1,1,4,7,5,9,6,8,7,5,8,6,7,8,9,8,7,6,7,7
226,206,19,1,1,0,2,5,4,5,4,6,5,5,6,5,8,7,4,6,5,4,2,4
226,207,18,1,3,0,1,6,7,6,5,6,8,4,7,7,9,9,10,9,6,7,7,5
226,208,17,1,2,0,1,3,6,3,5,3,6,4,4,5,4,6,7,5,3,4,5,4
226,209,16,1,1,0,2,6,3,2,5,6,3,6,2,4,5,5,7,4,5,4,6,4
226,210,15,1,1,0,1,5,2,1,6,4,2,3,3,3,5,7,4,6,6,5,4,3
226,211,14,1,1,0,1,6,3,2,6,6,4,6,2,4,6,5,4,4,5,4,2,2
226,212,13,1,1,0,5,5,3,4,4,4,3,4,3,7,5,7,6,7,3,4,3,3
226,213,12,1,1,1,5,6,4,4,5,8,3,2,8,5,6,9,7,8,3,6,3,4
226,214,11,1,1,1,2,5,3,4,5,7,4,5,4,4,5,9,5,5,4,5,7,4
226,215,10,1,1,0,1,6,3,3,4,4,2,4,1,3,4,6,4,3,4,3,2,2
226,217,9,1,1,0,1,5,2,6,5,6,4,3,4,2,5,8,7,8,5,3,4,3
226,218,8,1,1,1,3,7,4,4,6,9,4,3,6,4,6,8,6,5,6,7,10,6
226,219,7,1,1,1,7,7,6,4,6,9,7,5,6,7,6,7,8,6,5,7,4,7
226,220,6,1,1,0,2,6,4,3,6,6,4,7,2,5,5,6,4,3,5,4,6,3
227,200,6,1,1,0,1,8,2,4,8,9,1,9,6,2,10,6,2,3,9,6,2,1
227,201,5,1,1,0,2,8,2,4,3,6,2,2,8,5,3,7,3,8,6,.,.,.
227,203,3,1,1,1,4,8,3,3,5,8,3,8,8,.,.,.,.,.,.,.,.,.
227,204,4,1,1,0,2,8,2,3,5,8,2,6,6,3,8,9,3,7,8,7,3,3
227,205,2,1,1,0,3,8,1,3,3,8,2,2,7,5,7,8,5,7,8,7,4,4
227,206,1,1,.,0,3,8,2,4,6,9,2,6,1,6,10,10,6,7,9,8,5,3
227,207,19,1,1,1,4,10,1,3,5,10,1,4,6,5,9,8,3,8,10,8,5,4
227,208,18,1,3,0,1,10,1,3,5,10,1,5,10,3,2,5,6,.,.,.,.,.
227,209,17,1,1,1,3,9,1,3,5,9,1,4,7,5,6,7,4,7,8,4,6,2
227,210,16,1,1,0,1,9,1,1,9,9,1,8,1,8,8,7,2,8,9,4,1,1
227,211,15,1,1,0,1,9,1,3,8,5,1,8,3,1,7,9,3,9,8,3,1,1
227,212,14,1,1,0,1,9,2,2,8,10,3,9,4,.,.,.,.,.,.,.,.,.
227,213,13,1,1,1,2,9,2,7,2,10,6,8,3,8,4,9,5,10,7,7,4,4
227,214,12,1,1,0,1,9,1,3,5,10,1,10,9,2,7,7,2,10,6,1,1,2
227,215,11,1,1,0,2,9,2,7,4,10,1,8,4,4,8,8,4,7,10,7,3,3
227,217,10,1,1,0,4,7,2,5,4,10,10,1,10,5,8,7,10,8,9,7,4,4
227,218,9,1,1,1,4,9,2,2,6,9,2,8,6,6,9,6,8,3,9,5,5,3
227,219,8,1,1,1,3,8,6,4,5,9,7,3,9,5,4,9,10,8,.,.,.,.
227,220,7,1,1,0,2,8,2,4,4,9,1,8,5,7,9,9,5,8,9,6,7,3
228,200,7,0,1,0,2,7,3,4,5,9,2,4,3,6,9,8,6,7,7,6,7,6
228,201,6,0,1,1,1,7,8,5,4,7,6,4,5,8,6,7,5,5,5,8,8,7
228,203,4,0,1,0,2,7,6,4,4,8,6,5,4,6,6,6,8,6,5,5,6,5
228,204,5,0,1,0,4,6,4,5,5,7,4,4,4,6,7,8,5,6,5,6,7,5
228,205,3,0,1,1,7,7,8,3,7,8,8,4,5,7,6,5,8,5,6,7,8,7
228,206,2,0,1,0,2,7,5,5,5,8,5,5,3,6,8,7,6,5,7,5,4,4
228,207,1,0,1,1,2,7,4,5,4,8,5,4,4,8,7,7,5,6,7,7,7,7
228,208,19,0,3,1,1,7,4,2,4,7,7,4,6,6,7,8,7,8,6,6,6,6
228,209,18,0,1,1,1,7,7,5,7,7,7,5,5,7,7,7,6,6,7,6,6,6
228,210,17,0,1,0,2,6,2,8,6,8,2,5,2,7,6,7,6,4,6,5,4,4
228,211,16,0,1,0,2,6,3,6,6,7,3,4,3,4,6,8,4,7,5,4,4,4
228,212,15,0,1,0,1,7,1,5,5,8,4,4,4,6,8,7,4,6,5,5,5,5
228,213,14,0,1,0,2,5,3,8,6,5,3,7,6,6,5,6,2,7,5,4,3,3
228,214,13,0,1,0,1,6,5,4,4,7,5,4,4,5,5,7,5,5,5,4,4,4
228,215,12,0,1,0,3,6,3,8,6,7,3,8,5,5,6,7,5,5,5,5,4,4
228,217,11,0,1,0,1,6,4,4,4,7,5,3,3,6,7,7,7,7,6,5,5,5
228,218,10,0,1,1,3,7,6,5,6,8,6,5,5,7,7,7,8,7,6,7,7,7
228,219,9,0,1,0,4,7,4,5,4,7,4,5,4,6,6,8,6,8,6,6,6,6
228,220,8,0,1,0,5,7,5,6,7,6,3,8,5,7,7,7,4,6,5,6,6,5
229,200,8,1,1,0,4,6,1,1,5,9,1,1,7,4,8,10,4,7,5,6,6,3
229,201,7,1,1,1,4,5,3,6,4,5,2,4,5,8,6,7,4,5,5,7,.,4
229,203,5,1,1,0,3,5,3,3,2,4,2,5,8,7,7,8,3,5,2,4,1,1
229,204,6,1,1,0,4,4,1,2,4,8,2,4,8,6,3,7,4,5,3,2,1,1
229,205,4,1,3,0,1,6,1,1,7,6,1,1,7,10,10,10,10,10,10,7,10,5
229,206,3,1,1,0,3,5,2,1,4,7,2,4,7,6,8,8,3,3,5,3,1,1
229,207,2,1,1,0,5,8,4,2,4,7,4,6,4,6,7,8,5,4,7,6,3,3
229,208,1,1,1,1,3,6,4,2,3,7,3,2,4,9,8,8,6,6,8,8,3,5
229,209,19,1,1,0,4,8,3,3,5,7,2,4,7,9,8,9,9,5,5,7,1,1
229,210,18,1,1,0,6,7,2,4,9,6,2,6,3,6,9,10,2,8,6,7,3,2
229,211,17,1,1,0,5,7,2,1,7,7,1,2,3,6,8,9,7,5,7,4,1,1
229,212,16,1,1,0,2,6,2,1,7,6,2,5,4,5,8,7,3,6,9,2,3,1
229,213,15,1,1,1,6,3,2,5,3,8,2,3,8,7,8,9,4,7,9,7,5,4
229,214,14,1,1,0,2,5,1,4,3,6,1,9,10,4,3,8,2,8,3,2,1,1
229,215,13,1,1,0,3,7,4,2,9,7,3,4,4,6,9,8,5,5,7,6,3,3
229,217,12,1,1,0,3,6,2,.,4,9,9,7,9,6,5,7,4,5,2,3,3,2
229,218,11,1,1,1,5,6,5,1,5,8,4,3,8,7,7,8,9,5,6,7,6,5
229,219,10,1,1,1,6,7,5,3,5,7,3,1,4,7,8,9,9,8,7,7,6,6
229,220,9,1,1,1,6,6,3,1,6,5,3,5,2,7,9,10,4,7,5,5,7,3
230,200,9,1,1,0,1,1,1,1,2,1,1,3,3,1,2,2,1,1,3,1,1,1
230,201,8,1,2,0,1,2,1,1,2,1,1,5,2,1,1,1,1,1,3,1,1,1
230,203,6,1,1,0,3,1,1,3,2,1,1,1,3,1,2,2,1,1,3,1,1,1
230,204,7,1,1,0,1,2,1,2,2,2,1,2,2,1,3,2,2,1,3,1,1,1
230,205,5,1,1,0,3,3,1,2,3,4,4,5,7,1,1,3,1,1,3,1,1,1
230,206,4,1,1,0,2,2,1,2,4,2,1,3,2,1,2,3,2,1,3,1,1,1
230,207,3,1,1,0,5,4,1,2,4,4,1,1,4,3,3,4,4,3,3,3,2,2
230,208,2,1,1,0,4,3,1,3,3,4,1,2,5,2,3,3,3,1,3,2,3,2
230,209,1,1,1,0,2,3,1,5,4,3,1,3,4,2,4,4,3,.,4,3,1,2
230,210,19,1,1,0,2,3,1,1,3,3,1,3,2,1,3,1,1,1,3,1,1,1
230,211,18,1,1,0,2,3,1,1,2,2,1,2,2,1,2,2,1,1,3,1,1,1
230,212,17,1,3,0,1,3,1,1,1,3,1,1,1,1,3,3,3,1,3,1,1,1
230,213,16,1,1,0,2,2,1,1,2,2,1,1,2,1,1,1,1,1,3,1,1,1
230,214,15,1,1,0,1,3,1,1,2,3,1,3,2,1,2,1,1,3,3,1,1,1
230,215,14,1,1,0,2,3,1,1,4,3,1,1,3,1,3,3,1,1,3,2,2,2
230,217,13,1,1,0,1,2,1,1,2,2,1,1,3,1,2,1,1,1,4,1,1,1
230,218,12,1,1,0,2,1,1,1,2,2,1,1,3,1,3,3,1,1,3,1,1,1
230,219,11,1,1,0,1,3,2,1,2,3,3,2,3,1,1,2,3,1,3,1,1,1
230,220,10,1,1,0,1,2,1,2,2,2,1,1,1,1,2,2,1,1,3,1,1,1
231,200,10,1,1,0,5,9,4,4,6,10,7,3,7,3,3,8,3,7,8,4,3,5
231,201,9,1,1,1,4,8,5,6,4,5,5,5,5,7,7,4,7,4,4,7,4,4
231,203,7,1,1,1,6,8,5,7,5,8,4,7,4,5,7,6,4,4,7,6,4,5
231,204,8,1,1,1,3,9,7,7,6,9,6,4,6,6,7,7,8,5,5,7,5,5
231,205,6,1,3,1,1,10,8,1,7,10,8,1,7,10,6,10,10,6,10,10,10,10
231,206,5,1,1,0,4,8,4,6,6,8,4,7,4,5,8,6,4,4,7,4,4,4
231,207,4,1,1,1,2,7,7,5,5,8,6,6,6,6,8,7,6,5,7,6,4,6
231,208,3,1,1,1,2,8,8,6,6,10,7,7,6,9,9,7,5,5,7,8,8,7
231,209,2,1,1,1,2,8,7,6,6,9,5,7,7,8,8,8,.,.,6,8,5,6
231,210,1,1,1,0,2,10,4,8,7,7,4,9,4,5,8,7,2,2,9,3,3,3
231,211,19,1,.,0,2,8,4,7,6,7,4,8,3,4,6,7,3,5,7,3,3,3
231,212,18,1,1,0,5,8,7,5,5,9,5,3,6,4,7,7,4,5,7,5,7,5
231,213,17,1,1,1,4,8,6,4,6,7,7,4,6,7,7,7,7,5,7,7,7,6
231,214,16,1,1,1,1,8,6,6,6,8,8,3,4,5,7,7,6,7,7,6,6,6
231,215,15,1,1,1,5,8,6,8,6,8,3,7,6,6,8,7,3,7,8,5,3,4
231,217,14,1,1,0,2,8,4,5,7,8,7,4,5,3,6,6,3,6,7,3,3,3
231,218,13,1,1,0,3,8,5,3,5,9,6,3,6,4,5,6,5,5,7,4,5,3
231,219,12,1,1,1,3,7,7,3,5,9,8,2,8,7,6,7,8,5,7,8,8,7
231,220,11,1,1,1,5,8,5,7,6,7,5,8,5,7,7,7,4,4,6,5,3,4
232,200,11,1,.,0,2,9,1,5,7,9,2,8,7,1,9,5,9,9,9,2,2,1
232,201,10,1,.,0,3,10,7,5,7,10,7,5,7,7,9,9,9,9,9,7,2,7
232,203,8,1,1,0,2,9,5,5,7,9,3,2,7,1,9,9,5,9,9,2,2,2
232,204,9,1,.,0,1,9,2,5,7,9,2,10,10,3,3,9,2,9,5,1,1,1
232,205,7,1,3,0,1,10,2,5,9,10,3,5,7,3,7,9,9,9,9,5,9,2
232,206,6,1,1,0,2,9,2,7,7,9,2,7,7,2,9,9,9,9,9,2,5,2
232,207,5,1,.,0,2,9,2,5,7,9,5,5,7,2,9,8,7,9,9,2,5,2
232,208,4,1,1,0,3,9,5,5,7,9,7,5,8,7,7,9,9,9,9,8,5,5
232,209,3,1,.,0,2,9,2,8,7,9,1,9,7,2,8,8,5,8,8,2,1,1
232,210,2,1,1,0,2,9,2,5,7,9,1,5,5,3,9,9,5,9,9,2,2,2
232,211,1,1,1,1,2,9,1,5,5,9,1,3,7,2,9,7,7,7,7,1,5,1
232,212,19,1,.,0,2,10,2,2,2,9,2,5,5,2,9,9,9,9,9,4,2,2
232,213,18,1,1,0,3,9,2,7,7,10,2,5,7,2,9,9,9,9,9,2,2,2
232,214,17,1,1,0,2,9,2,5,7,8,2,5,7,2,7,9,9,9,9,2,2,2
232,215,16,1,.,0,2,9,2,5,7,9,2,8,7,2,9,9,9,9,9,2,4,2
232,217,15,1,1,0,2,9,5,5,7,9,4,2,8,2,9,9,9,9,9,5,7,2
232,218,14,1,1,0,2,9,2,7,7,9,5,4,7,7,9,9,9,9,9,8,2,2
232,219,13,1,1,0,2,10,5,3,9,10,7,2,7,4,9,9,9,9,9,7,7,2
232,220,12,1,.,0,2,9,5,7,7,9,3,5,7,7,9,9,9,9,9,7,2,2
233,200,12,0,1,0,2,9,9,8,9,10,9,9,9,6,10,9,8,7,10,7,6,6
233,201,11,0,1,1,1,8,8,8,7,9,9,8,9,10,10,10,10,10,9,7,6,6
233,203,9,1,1,0,1,9,8,8,9,10,9,8,9,8,9,9,9,9,9,8,7,7
233,204,10,1,1,0,2,9,8,7,8,9,8,8,8,7,8,8,8,8,7,7,6,6
233,205,8,1,1,0,1,9,8,8,9,8,7,7,7,7,7,7,7,7,7,5,4,4
233,206,7,1,1,0,2,9,9,8,9,9,9,8,8,8,10,10,9,9,10,9,8,6
233,207,6,1,1,0,1,9,8,7,8,9,8,8,8,8,6,6,6,6,6,5,5,5
233,208,5,1,1,1,2,9,8,8,9,9,8,8,9,10,10,10,10,10,10,9,7,6
233,209,4,1,1,0,2,10,8,7,8,9,9,8,9,9,7,8,9,9,9,8,6,4
233,210,3,1,1,0,2,10,8,7,8,10,9,8,9,9,7,9,7,9,9,8,6,7
233,211,2,1,1,0,2,10,8,6,8,10,9,8,9,6,8,10,8,8,9,7,9,8
233,212,1,1,1,0,2,9,2,4,4,10,9,6,9,8,8,8,8,8,8,6,2,5
233,213,19,0,1,0,2,7,7,7,7,7,7,7,7,8,7,8,7,8,8,7,5,5
233,214,18,0,1,0,2,9,8,8,8,9,8,8,8,8,8,8,6,8,8,6,6,5
233,215,17,0,1,0,2,10,9,8,9,10,10,9,9,8,9,10,9,9,9,8,6,6
233,217,16,0,2,1,2,10,10,9,10,10,10,9,10,8,9,8,9,9,9,9,9,8
233,218,15,0,1,0,3,9,8,8,8,9,9,8,9,8,8,8,8,8,8,8,8,8
233,219,14,0,1,0,2,8,8,8,8,9,9,8,10,10,10,10,10,10,10,9,8,8
233,220,13,0,1,0,2,8,8,8,8,9,8,8,8,8,8,8,7,7,7,7,6,6
234,200,13,1,1,0,1,9,1,6,5,9,3,3,4,1,2,4,3,4,8,3,2,2
234,201,12,1,1,0,3,9,1,6,5,9,1,4,4,9,6,5,5,5,3,6,3,5
234,203,10,1,1,0,1,7,1,4,4,9,1,4,4,1,5,5,5,8,8,8,4,5
234,204,11,1,1,0,4,7,1,1,4,7,1,1,4,6,5,6,6,7,7,8,6,6
234,205,9,1,1,1,6,.,.,1,1,1,10,5,5,4,3,4,9,6,6,10,8,9
234,206,8,1,1,0,1,8,1,5,5,6,1,5,5,1,7,8,4,6,6,3,2,1
234,207,7,1,1,1,2,9,1,3,9,9,8,4,5,4,5,8,9,7,8,8,5,7
234,208,6,1,1,1,4,9,4,6,7,9,6,6,6,8,7,8,8,9,8,8,10,9
234,209,5,1,1,0,3,8,2,4,4,8,3,4,4,6,5,7,10,7,8,8,6,5
234,210,4,1,1,0,3,8,4,9,7,9,6,3,3,7,6,6,6,7,8,3,2,4
234,211,3,0,1,0,3,8,1,6,7,9,1,5,5,2,5,8,5,4,7,8,6,7
234,212,2,1,1,0,1,8,1,3,4,9,1,3,4,2,4,3,3,4,9,5,4,3
234,213,1,1,1,0,1,8,1,10,5,6,1,4,6,7,8,8,5,4,5,4,7,1
234,214,19,1,1,0,1,8,1,5,5,6,1,5,5,7,4,6,4,9,7,6,3,4
234,215,18,1,1,0,1,8,1,5,5,8,2,4,5,3,7,9,7,7,9,8,4,5
234,217,17,1,1,0,1,6,1,3,3,8,8,5,5,5,8,7,10,8,8,9,4,6
234,218,16,1,1,0,1,9,1,4,4,7,2,2,4,5,5,7,7,7,7,6,6,5
234,219,15,1,1,0,6,9,2,4,4,8,2,4,4,9,4,5,8,7,6,2,4,3
234,220,14,1,1,1,6,9,2,4,4,7,2,3,3,9,6,6,4,5,8,8,7,5
235,200,14,1,1,0,1,7,4,5,6,8,3,3,6,3,7,9,7,8,8,5,3,4
235,201,13,1,1,1,3,8,6,5,7,7,6,4,7,7,6,7,7,7,6,5,4,5
235,203,11,1,1,0,1,7,4,3,7,8,4,5,6,3,7,7,8,6,7,6,4,4
235,204,12,1,1,1,5,8,6,4,7,7,5,4,7,6,7,7,7,7,7,6,6,6
235,205,10,1,2,1,3,7,5,5,6,7,6,3,7,7,7,7,8,7,7,7,5,6
235,206,9,1,2,0,2,7,5,4,7,7,5,4,6,6,7,7,6,8,7,5,6,5
235,207,8,1,1,1,5,8,4,3,6,8,5,4,8,5,7,8,7,8,8,7,6,7
235,208,7,1,1,1,2,8,7,4,5,7,8,4,8,7,7,8,7,8,7,7,6,6
235,209,6,1,1,0,4,8,6,5,7,8,7,4,8,7,6,8,7,7,6,6,4,5
235,210,5,1,1,0,1,8,4,6,8,9,4,5,7,5,8,9,3,9,7,4,3,4
235,211,4,1,1,0,1,8,4,7,7,7,3,5,6,5,6,9,4,9,8,5,2,4
235,212,3,1,1,0,2,8,4,4,8,8,6,6,7,5,9,9,7,7,9,7,6,6
235,213,2,1,1,1,3,8,6,6,8,8,6,5,7,7,7,9,6,9,8,7,8,6
235,214,1,1,1,0,3,9,5,6,8,9,5,4,8,6,9,8,6,8,8,7,7,7
235,215,19,1,1,0,2,7,4,7,6,8,3,5,7,5,6,9,6,9,8,5,4,4
235,217,18,1,2,0,2,7,4,5,6,7,5,3,7,6,6,7,6,8,7,5,4,4
235,218,17,1,1,0,5,7,6,4,6,6,5,5,6,6,7,7,6,7,7,6,5,6
235,219,16,1,2,0,2,7,6,3,7,8,6,3,6,6,7,8,7,7,7,6,6,6
235,220,15,1,1,0,3,7,4,7,7,7,5,4,6,5,7,8,6,8,7,5,3,5
236,200,15,1,1,0,1,10,4,5,9,10,8,5,5,1,9,6,1,9,10,2,5,1
236,201,14,1,1,1,6,10,4,8,10,10,7,5,4,8,9,9,6,8,10,7,5,5
236,203,12,1,1,1,6,10,9,5,8,10,7,4,9,8,7,9,9,9,6,9,2,6
236,204,13,1,1,1,6,10,8,4,9,10,5,2,9,8,10,9,5,9,9,5,2,5
236,205,11,1,2,1,6,10,6,6,9,10,8,1,10,9,9,9,10,9,10,10,1,8
236,206,10,1,1,0,3,10,6,6,9,9,5,8,9,4,6,7,4,9,8,5,3,2
236,207,9,1,1,0,4,9,6,7,6,9,5,3,10,4,8,8,1,9,8,3,2,2
236,208,8,1,1,1,5,10,7,6,5,10,8,4,9,8,7,9,6,8,9,9,7,6
236,209,7,1,1,0,1,10,7,6,6,10,8,6,8,6,8,9,9,9,7,6,2,4
236,210,6,1,1,1,6,10,7,5,6,10,4,4,9,6,7,7,3,9,10,5,2,5
236,211,5,1,1,1,6,10,6,6,6,10,6,5,9,6,7,8,1,10,7,7,1,6
236,212,4,1,1,0,6,10,4,7,6,10,6,7,9,6,5,7,3,6,6,2,6,2
236,213,3,1,2,1,6,10,6,6,4,10,6,5,7,8,8,9,4,9,5,7,2,7
236,214,2,1,2,0,6,10,5,5,6,9,5,5,6,5,7,9,9,8,7,5,4,4
236,215,1,1,1,1,.,10,3,6,7,10,3,2,9,5,9,9,2,5,9,9,3,3
236,217,19,1,1,0,1,10,5,3,7,10,8,9,6,1,10,9,9,9,10,1,1,1
236,218,18,1,1,1,6,10,8,5,8,10,7,3,9,8,9,9,3,8,9,5,1,4
236,219,17,1,2,0,1,10,8,4,6,10,8,3,9,1,10,7,6,7,10,5,2,1
236,220,16,1,1,0,5,10,4,5,6,6,2,5,8,5,4,4,4,6,3,2,1,2
237,200,16,1,1,0,2,7,3,2,6,7,7,6,6,3,7,6,3,6,5,5,4,2
237,201,15,1,1,1,3,8,7,4,5,8,5,3,6,8,7,8,5,6,5,7,4,6
237,203,13,1,1,0,3,7,4,4,5,7,7,3,4,6,6,6,5,5,5,6,4,4
237,204,14,1,1,1,.,8,7,3,5,8,7,4,5,5,7,7,7,6,4,7,4,5
237,205,12,1,3,0,.,9,6,1,5,9,6,1,5,7,6,7,7,7,7,.,.,.
237,206,11,1,1,0,2,6,3,5,5,6,6,7,5,5,4,5,3,4,5,4,4,3
237,207,10,1,1,1,2,8,7,4,5,8,8,4,7,7,7,8,7,7,7,8,7,7
237,208,9,1,1,1,2,7,6,7,5,7,7,4,8,8,7,8,8,7,7,8,7,6
237,209,8,1,1,1,2,7,7,6,4,7,6,3,7,9,7,7,7,6,7,8,8,6
237,210,7,1,1,0,.,7,6,4,5,8,6,3,3,8,8,8,5,6,6,7,5,6
237,211,6,1,1,0,1,6,2,3,3,6,4,6,5,4,5,4,4,5,4,2,2,2
237,212,5,1,1,0,2,6,3,3,5,7,4,5,6,5,6,6,4,5,5,4,4,3
237,213,4,1,1,1,2,8,7,5,6,7,6,4,5,8,8,8,7,6,7,8,8,7
237,214,3,1,1,0,3,6,4,5,5,7,5,4,5,7,7,6,5,5,7,6,4,3
237,215,2,1,1,0,2,6,3,4,4,6,3,5,5,5,5,5,3,4,5,3,3,2
237,217,1,1,1,0,1,7,3,5,4,9,9,4,8,6,5,5,4,5,6,6,3,3
237,218,19,1,1,1,3,7,5,3,5,7,6,3,5,6,7,7,6,6,6,7,6,5
237,219,18,1,1,1,2,8,7,3,5,8,5,3,4,8,7,7,6,5,6,8,6,6
237,220,17,1,1,1,2,8,7,4,5,8,5,2,5,7,7,7,4,5,6,7,6,5
238,200,17,1,1,0,1,10,1,1,1,10,1,1,4,1,2,8,3,1,7,2,1,1
238,201,16,1,1,1,6,10,1,3,1,10,1,1,3,8,7,5,6,5,5,5,2,3
238,203,14,1,1,0,2,10,1,1,1,10,1,2,1,2,7,5,6,3,7,8,2,2
238,204,15,1,1,0,1,10,1,1,1,10,1,1,1,2,2,1,3,3,1,4,3,1
238,205,13,1,1,0,6,10,6,1,1,10,8,1,1,3,1,9,9,5,9,9,1,7
238,206,12,1,1,0,1,10,1,1,1,10,1,1,1,2,5,7,6,3,9,7,2,1
238,207,11,1,1,0,1,10,1,1,1,10,1,1,4,5,8,6,9,3,9,8,3,8
238,208,10,1,1,1,3,10,1,1,1,10,1,1,1,7,7,5,6,5,6,6,4,5
238,209,9,1,1,1,6,10,1,2,1,10,1,2,1,8,5,8,3,3,3,8,5,4
238,210,8,1,1,0,2,10,1,1,5,10,1,1,1,4,7,7,3,5,6,3,2,1
238,211,7,1,1,0,5,10,1,1,2,10,1,2,1,5,5,7,7,5,5,6,5,4
238,212,6,1,1,0,1,10,1,1,1,10,1,4,1,2,6,7,3,3,5,2,3,2
238,213,5,1,4,0,6,10,3,2,1,10,1,1,1,8,5,7,7,4,4,7,3,4
238,214,4,1,1,0,1,10,1,1,1,10,1,1,1,5,8,8,4,6,5,6,2,4
238,215,3,1,1,0,2,10,1,1,2,10,1,1,1,4,7,7,4,4,7,5,5,4
238,217,2,1,1,0,4,10,1,2,2,10,1,1,1,6,5,4,5,4,8,7,3,5
238,218,1,1,1,0,1,10,1,1,1,10,1,1,1,5,8,8,5,4,9,5,7,5
238,219,19,1,1,0,4,10,1,1,1,10,1,1,1,3,3,8,8,3,8,7,2,4
238,220,18,1,1,1,6,10,1,1,3,10,1,1,3,7,7,7,4,4,3,7,3,5
239,200,18,1,1,0,2,8,2,3,4,8,4,3,5,4,7,6,4,4,6,5,4,4
239,201,17,1,1,1,2,8,3,2,4,8,3,3,3,7,5,6,4,4,6,5,5,4
239,203,15,1,1,1,3,8,4,2,3,8,5,4,3,6,7,7,8,7,7,6,7,6
239,204,16,1,1,1,4,8,6,3,5,8,5,4,4,7,7,6,8,6,6,6,6,6
239,205,14,1,3,1,2,8,6,1,5,8,6,1,5,7,7,7,7,7,7,8,7,7
239,206,13,1,1,0,2,8,3,3,3,8,3,3,3,6,5,6,4,3,4,4,5,4
239,207,12,1,1,1,2,8,5,4,5,8,5,4,5,7,7,6,6,5,7,7,5,6
239,208,11,1,1,1,2,8,6,4,5,8,6,3,5,8,7,8,7,6,6,7,6,6
239,209,10,1,1,1,2,8,6,5,6,8,4,3,5,8,6,6,6,5,6,7,6,5
239,210,9,1,1,1,2,8,4,4,5,8,4,3,4,7,8,6,7,5,5,6,4,3
239,211,8,1,1,0,1,8,3,6,4,8,3,7,4,4,7,5,3,7,7,4,3,3
239,212,7,1,1,1,1,8,3,3,4,8,5,4,4,5,8,6,4,7,8,5,7,5
239,213,6,1,1,1,5,8,5,3,5,8,6,4,8,7,6,7,6,7,6,6,6,6
239,214,5,1,1,1,1,8,3,3,4,8,5,4,4,5,8,6,4,7,8,5,7,5
239,215,4,1,1,1,3,8,5,3,4,8,4,3,5,6,8,8,6,7,8,6,5,5
239,217,3,1,1,1,1,8,3,2,5,8,8,3,6,4,6,7,9,5,7,5,7,4
239,218,2,1,1,1,5,8,4,3,5,8,4,3,4,6,8,7,5,6,8,7,6,7
239,219,1,1,1,1,5,8,7,4,8,8,6,3,8,7,6,6,6,7,8,8,7,8
239,220,19,1,1,1,2,8,3,2,3,8,4,3,3,6,5,6,6,5,5,5,5,5
240,200,19,1,1,1,1,10,1,7,5,10,1,4,5,1,10,10,5,.,10,4,4,4
240,201,18,1,1,1,3,10,10,1,5,10,10,1,7,10,10,10,10,.,10,8,7,9
240,203,16,1,1,1,5,9,9,1,.,4,4,8,4,2,9,9,2,.,10,5,1,4
240,204,17,1,1,1,1,9,1,2,4,10,7,5,10,3,9,10,10,.,10,3,3,5
240,205,15,1,1,1,4,10,10,1,5,10,10,1,10,9,3,9,9,.,10,6,5,4
240,206,14,1,1,1,1,10,5,1,5,8,6,7,5,5,10,10,5,.,10,5,5,5
240,207,13,1,1,1,1,10,10,1,6,10,10,1,9,9,9,9,9,.,10,8,9,9
240,208,12,1,1,1,3,10,10,1,2,8,8,6,2,8,8,8,.,.,10,8,5,6
240,209,11,1,1,1,2,10,10,1,6,6,6,6,3,8,4,10,.,6,7,6,4,6
240,210,10,1,1,1,1,9,1,1,9,.,4,9,2,1,10,10,2,.,10,3,3,3
240,211,9,1,1,1,1,10,1,1,1,10,1,1,2,2,10,10,9,.,10,3,2,1
240,212,8,1,1,1,4,10,10,1,5,9,9,8,5,7,10,10,1,.,10,5,4,4
240,213,7,1,1,1,4,10,10,9,5,.,.,3,3,3,10,10,.,.,1,1,2,1
240,214,6,1,1,1,2,10,10,1,6,3,3,8,8,3,1,10,1,10,4,1,2,1
240,215,5,1,.,1,1,10,10,7,6,6,6,1,6,3,10,10,10,.,10,5,9,7
240,217,4,1,1,1,1,10,10,1,5,10,10,1,10,2,5,7,8,.,10,5,8,2
240,218,3,1,1,1,3,10,10,1,5,10,10,1,10,6,10,10,6,.,10,7,9,7
240,219,2,1,3,1,1,1,1,10,10,10,10,1,1,10,10,10,10,10,10,10,10,10
240,220,1,1,1,1,2,10,10,2,.,10,10,5,.,7,10,10,5,7,10,6,1,6
301,321,1,1,1,0,1,9,1,3,3,10,1,6,5,5,7,7,4,9,9,4,10,6
